High,Low,Open,Volume,"_time",stock
"155.77","150.5201","152.91",2282072,"1630022400.000000",BCUP
"136.2813","134.2584","135.4779",2498915,"1629936000.000000",PWNY
"139.1734","131.23","135.09",4116623,"1629936000.000000",NAY
160,"146.96","156.25",6686933,"1629936000.000000",BCUP
"136.2813","134.9843","135.4295",2012817,"1629849600.000000",PWNY
"136.78","134.2948","135.45",2118281,"1629849600.000000",NAY
"156.96","152.68",153,4442091,"1629849600.000000",BCUP
"135.7296","134.8488","135.294",2365638,"1629763200.000000",PWNY
"137.66","133.23","133.7",2445524,"1629763200.000000",NAY
"153.18","145.92","146.45",3631194,"1629763200.000000",BCUP
"135.6522","134.3455","135.1392",3039587,"1629676800.000000",PWNY
"132.8","129.84","131.07",2593215,"1629676800.000000",NAY
"145.55","142.45","144.72",1753427,"1629676800.000000",BCUP
"134.9069","132.8646","133.3195",2657763,"1629417600.000000",PWNY
"132.87","129.04","131.71",2779528,"1629417600.000000",NAY
"145.89","140.48","140.97",1957475,"1629417600.000000",BCUP
"134.9746","132.8065","134.239",4160129,"1629331200.000000",PWNY
"137.11","129.6844","131.3",3016374,"1629331200.000000",NAY
"143.3155","140.64","141.66",2296653,"1629331200.000000",BCUP
"137.3605","134.9165","137.1234",3510694,"1629244800.000000",PWNY
"134.5199","131.13",133,1844923,"1629244800.000000",NAY
"144.91","141.73","144.13",1103404,"1629244800.000000",BCUP
"138.5656","136.562","138.4107",3074078,"1629158400.000000",PWNY
"134.19","131.035","132.625",1622837,"1629158400.000000",NAY
"143.35","140.15","141.45",1239433,"1629158400.000000",BCUP
"139.1269","137.6654","138.6333",2786343,"1629072000.000000",PWNY
"136.22","129.29","135.51",2894305,"1629072000.000000",NAY
"147.58","142.81","147.16",1691658,"1629072000.000000",BCUP
"138.9721","137.8687","138.0622",1910443,"1628812800.000000",PWNY
"137.5","130.61","131.05",5583580,"1628812800.000000",NAY
"148.76","146.825","147.29",1645981,"1628812800.000000",BCUP
"138.5559","137.5169","137.6944",2089418,"1628726400.000000",PWNY
"131.13","126.91","127.4",4325106,"1628726400.000000",NAY
"148.82","144.4","144.5",1392994,"1628726400.000000",BCUP
"138.1866","136.9588","137.2298",4259952,"1628640000.000000",PWNY
"128.74","122.23","125.105",3538669,"1628640000.000000",NAY
"149.29","144.74","147.09",2658214,"1628640000.000000",BCUP
"137.2598","135.8361","136.6781",5299869,"1628553600.000000",PWNY
"130.21","124.9","130.21",4207736,"1628553600.000000",NAY
"145.85","141.08","144.1",1525861,"1628553600.000000",BCUP
"137.9219","136.4458","137.6364",4904065,"1628467200.000000",PWNY
"130.56","124.4935","128.68",4707312,"1628467200.000000",NAY
"145.32","143.74","144.7",1094291,"1628467200.000000",BCUP
"139.7561","138.3042","138.4107",3826835,"1628208000.000000",PWNY
133,"128.12","129.82",4016840,"1628208000.000000",NAY
"146.73","144.16","145.21",1212039,"1628208000.000000",BCUP
"138.8075","137.6557","138.4397",2757389,"1628121600.000000",PWNY
"135.38","126.33","131.64",11690340,"1628121600.000000",NAY
"147.82","141.25","141.48",2296716,"1628121600.000000",BCUP
"139.5528","137.8977","139.185",2830079,"1628035200.000000",PWNY
"116.39","113.1","114.86",2689709,"1628035200.000000",NAY
"142.9",140,"140.33",902466,"1628035200.000000",BCUP
"140.0561","137.104","137.346",4084724,"1627948800.000000",PWNY
"114.92","111.18","111.63",2383614,"1627948800.000000",NAY
"141.66","138.45","141.46",1597120,"1627948800.000000",BCUP
"138.4688","136.5039","136.9104",2929540,"1627862400.000000",PWNY
"113.2","109.11","110.85",1820114,"1627862400.000000",NAY
"144.16","138.63",142,1321485,"1627862400.000000",BCUP
"137.2976","136.2716","136.9782",3535555,"1627603200.000000",PWNY
"114.2","110.3682","110.52",1808444,"1627603200.000000",NAY
"143.04","139.85","140.4",1217894,"1627603200.000000",BCUP
"138.372","137.0556","137.7622",2670873,"1627516800.000000",PWNY
"112.92",111,"111.06",789771,"1627516800.000000",NAY
"143.735","141.35","141.89",764220,"1627516800.000000",BCUP
"138.5075","137.0943","138.4204",2544099,"1627430400.000000",PWNY
"112.69","109.5","110.09",1717085,"1627430400.000000",NAY
"143.31","140.59","140.59",1261542,"1627430400.000000",BCUP
"139.0301","137.0556","137.9558",3137027,"1627344000.000000",PWNY
"110.9099","106.57","109.99",1356871,"1627344000.000000",NAY
"142.88","138.19","141.35",1507371,"1627344000.000000",BCUP
"138.4107","136.6007","136.8524",4246266,"1627257600.000000",PWNY
"110.7828","108.3","110.65",1343244,"1627257600.000000",NAY
"141.84","139.6659","141.7",1108718,"1627257600.000000",BCUP
"137.1524","135.8264","136.4362",4474157,"1626998400.000000",PWNY
"112.53","109.91","110.35",2525635,"1626998400.000000",NAY
"143.5","139.55","141.1",1809643,"1626998400.000000",BCUP
"137.2589","135.9038","137.1137",3314153,"1626912000.000000",PWNY
"112.38","109.02","109.24",1951356,"1626912000.000000",NAY
"141.33","136.4","136.51",2293566,"1626912000.000000",BCUP
"136.8524","135.1682","135.4779",4803977,"1626825600.000000",PWNY
"108.77",106,"107.58",1088470,"1626825600.000000",NAY
"138.17","136.139","138.17",1743133,"1626825600.000000",BCUP
"140.2691","134.2487","138.4107",13611680,"1626739200.000000",PWNY
"108.89","103.43","105.67",1392258,"1626739200.000000",NAY
"138.54","133.17","134.84",2548006,"1626739200.000000",BCUP
"134.0454","131.8375","132.0709",8582302,"1626652800.000000",PWNY
"105.28","101.38","102.51",1687459,"1626652800.000000",NAY
"135.07","132.12","132.65",2361625,"1626652800.000000",BCUP
"136.4749","134.1422","136.4749",4109308,"1626393600.000000",PWNY
"105.559","103.36","104.62",890882,"1626393600.000000",NAY
"136.14","134.07","134.68",2375124,"1626393600.000000",BCUP
"135.9522","134.346","134.8488",3639698,"1626307200.000000",PWNY
"105.92","102.35","104.55",1553002,"1626307200.000000",NAY
"134.445","131.9351","133.71",1645950,"1626307200.000000",BCUP
"136.2329","134.4687","136.2039",4403752,"1626220800.000000",PWNY
"107.67","104.36","107.16",1262110,"1626220800.000000",NAY
"137.28","132.11","136.67",1690710,"1626220800.000000",BCUP
"136.3974","135.1488","136.3974",3164294,"1626134400.000000",PWNY
"108.78","105.69","107.64",1084527,"1626134400.000000",NAY
"138.05","134.82","135.87",1375784,"1626134400.000000",BCUP
"137.404","135.6183","136.8911",3342627,"1626048000.000000",PWNY
"109.8999","106.54","109.23",1533148,"1626048000.000000",NAY
"140.17","135.56","139.5",1788858,"1626048000.000000",BCUP
"137.4234","136.321","136.9104",3904059,"1625788800.000000",PWNY
"108.29","105.9",107,1330139,"1625788800.000000",NAY
"138.65","136.04","136.777",1426486,"1625788800.000000",BCUP
"136.7749","133.2421","133.3582",5487425,"1625702400.000000",PWNY
"107.7199","103.96","105.87",1718388,"1625702400.000000",NAY
"140.01","136.51","139.01",2077501,"1625702400.000000",BCUP
"135.8264","134.3068","134.3068",4059667,"1625616000.000000",PWNY
"110.24","106.09","109.52",1423221,"1625616000.000000",NAY
"143.8","141.08","143.31",1537877,"1625616000.000000",BCUP
"135.9135","132.7","135.4973",8093747,"1625529600.000000",PWNY
"109.8","106.58","106.66",2186014,"1625529600.000000",NAY
"144.34","141.3","142.5",1725541,"1625529600.000000",BCUP
"142.2339","134.9843","142.1952",16828160,"1625184000.000000",PWNY
"107.2","104.98","105.32",1423913,"1625184000.000000",NAY
"143.59","141.6601","142.35",1235468,"1625184000.000000",BCUP
"142.7663","141.8661","142.2436",2686289,"1625097600.000000",PWNY
"105.52","102.51","103.51",1798345,"1625097600.000000",NAY
"146.4499","139.8767","144.85",2139148,"1625097600.000000",BCUP
"142.2146","140.0658","140.4723",3245091,"1625011200.000000",PWNY
"106.74","103.74","106.58",1769830,"1625011200.000000",NAY
"145.56","143.22","144.09",2866613,"1625011200.000000",BCUP
"142.0307","140.4433","140.5982",2428626,"1624924800.000000",PWNY
"107.4","105.3","106.5",1487391,"1624924800.000000",NAY
"145.95","143.5",144,2092494,"1624924800.000000",BCUP
"142.5727","140.2614","142.292",3888869,"1624838400.000000",PWNY
"107.19","105.46",106,1452707,"1624838400.000000",NAY
"144.4","141.68",142,2184059,"1624838400.000000",BCUP
"142.2146","140.2933","140.7143",3594218,"1624579200.000000",PWNY
"107.14","104.4","106.7",5560840,"1624579200.000000",NAY
"143.24","140.25","141.735",3072750,"1624579200.000000",BCUP
"141.4983","140.0464","141.1208",3609679,"1624492800.000000",PWNY
"107.25","105.28","106.91",2862188,"1624492800.000000",NAY
"139.88","137.17","138.49",2275715,"1624492800.000000",BCUP
"141.7984","139.9303","141.7306",3202644,"1624406400.000000",PWNY
"106.54","104.44","104.74",2399464,"1624406400.000000",NAY
"138.5","135.35","138.49",3660508,"1624406400.000000",BCUP
"142.0984","140.6853","141.8177",2437121,"1624320000.000000",PWNY
"105.25","102.27","102.63",2355296,"1624320000.000000",NAY
"143.3282","135.21","136.3",10955130,"1624320000.000000",BCUP
"142.3501","139.4367","139.4851",4285711,"1624233600.000000",PWNY
"103.34","99.55","101.75",2691856,"1624233600.000000",NAY
"128.99","125.1027","128.99",2195657,"1624233600.000000",BCUP
"140.0368","138.4494","139.8432",9156505,"1623974400.000000",PWNY
"104.2099","101.5","102.52",4717433,"1623974400.000000",NAY
"129.53","125.22","125.79",4377216,"1623974400.000000",BCUP
"143.3083","140.6175","142.8147",4367387,"1623888000.000000",PWNY
"102.56","97.1","97.26",4231248,"1623888000.000000",NAY
"126.75","122.335","122.65",3141766,"1623888000.000000",BCUP
"144.9537","142.4953","144.9537",3879185,"1623801600.000000",PWNY
"99.88","96.06","96.6",3614349,"1623801600.000000",NAY
"123.8","120.775",121,2046325,"1623801600.000000",BCUP
"145.0989","143.831","145.0408",2513281,"1623715200.000000",PWNY
"97.44","95.7","96.92",1887955,"1623715200.000000",NAY
"123.52","120.67","122.38",2167423,"1623715200.000000",BCUP
"146.183","143.8842","145.8732",3344845,"1623628800.000000",PWNY
"97.89","95.6",96,2577920,"1623628800.000000",NAY
"122.42","119.16","120.95",1651763,"1623628800.000000",BCUP
"146.9718","145.5442","145.6022",3438255,"1623369600.000000",PWNY
"95.8","93.54","94.91",2650008,"1623369600.000000",NAY
"121.03","119.14","120.4",1635036,"1623369600.000000",BCUP
"147.9349","144.9537","146.6089",4758488,"1623283200.000000",PWNY
"95.5","91.28","91.56",4218109,"1623283200.000000",NAY
"120.585","115.2","115.66",2177320,"1623283200.000000",BCUP
"146.2217","144.0439","144.2472",5303252,"1623196800.000000",PWNY
"93.4763","91.17","92.44",1606205,"1623196800.000000",NAY
"118.6","116.06","117.52",1409832,"1623196800.000000",BCUP
"145.3796","143.3664","143.3664",5080099,"1623110400.000000",PWNY
"93.155","91.24","91.49",1692312,"1623110400.000000",NAY
"118.03","115.605",116,1746949,"1623110400.000000",BCUP
"143.9665","142.4469","142.8147",3462712,"1623024000.000000",PWNY
"91.46","87.1","87.82",1735266,"1623024000.000000",NAY
"116.37","112.82","112.99",4470030,"1623024000.000000",BCUP
"142.8147","141.0821","141.3144",3117905,"1622764800.000000",PWNY
"90.99","87.75","88.98",1684243,"1622764800.000000",NAY
"113.82","111.87","111.87",2750521,"1622764800.000000",BCUP
"141.1983","139.4173","140.2594",4130741,"1622678400.000000",PWNY
"91.45","88.02","91.19",2284440,"1622678400.000000",NAY
"119.18","111.67","116.26",7335693,"1622678400.000000",BCUP
"141.0724","139.4851","139.9787",2786916,"1622592000.000000",PWNY
"92.29","90.66","91.5",1448119,"1622592000.000000",NAY
124,"119.88","120.21",3964034,"1622592000.000000",BCUP
"141.1499","139.1366","140.3465",2417455,"1622505600.000000",PWNY
"92.45","89.9","91.35",2017764,"1622505600.000000",NAY
"123.59","119.155","123.53",2172908,"1622505600.000000",BCUP
"139.698","138.8801","139.5819",2534811,"1622160000.000000",PWNY
"94.39","91.04","93.27",1654488,"1622160000.000000",NAY
"122.69","120.42","121.7",1624046,"1622160000.000000",BCUP
"140.1239","139.0205","139.2044",5630345,"1622073600.000000",PWNY
"92.35","88.21","90.14",3994077,"1622073600.000000",NAY
122,"118.575","120.83",1687727,"1622073600.000000",BCUP
"139.3683","138.4494","138.8946",3083789,"1621987200.000000",PWNY
"93.94","90.29","90.65",2308577,"1621987200.000000",NAY
"122.68","120.6001","121.43",2198758,"1621987200.000000",BCUP
"140.3465","138.6043","140.2691",3937323,"1621900800.000000",PWNY
"90.6359","88.41","89.9",2072638,"1621900800.000000",NAY
"121.2265","118.4","121.2265",1688136,"1621900800.000000",BCUP
"140.724","139.5528","140.4046",3297570,"1621814400.000000",PWNY
"90.73","88.71","89.5",2728881,"1621814400.000000",NAY
"121.325","118.6","118.875",1796423,"1621814400.000000",BCUP
"141.0231","139.6496","139.6496",4033482,"1621555200.000000",PWNY
"90.89","87.55","90.21",3787454,"1621555200.000000",NAY
"120.09","117.07",119,1649536,"1621555200.000000",BCUP
"140.2594","137.5976","138.5268",4112690,"1621468800.000000",PWNY
"88.72","84.285","84.75",4047956,"1621468800.000000",NAY
"116.67","114.03","114.51",2823216,"1621468800.000000",BCUP
"138.6043","136.3974","137.7525",4300732,"1621382400.000000",PWNY
"85.46","80.02","81.3",4235992,"1621382400.000000",NAY
"114.01","112.11","112.58",2415989,"1621382400.000000",BCUP
"140.6369","138.6333","140.1336",3824050,"1621296000.000000",PWNY
"84.08","80.89","81.706",4149305,"1621296000.000000",NAY
"117.02","114.29","115.24",2410734,"1621296000.000000",BCUP
"141.1208","139.698","139.8045",4275014,"1621209600.000000",PWNY
"82.66","78.5084","80.08",5421814,"1621209600.000000",NAY
"116.43","112.82",116,1307151,"1621209600.000000",BCUP
"141.0144","139.3399","140.453",2747385,"1620950400.000000",PWNY
"82.82","76.8","78.14",4467126,"1620950400.000000",NAY
"116.46","112.71","113.69",1352689,"1620950400.000000",BCUP
"140.2497","136.7459","136.9104",4598920,"1620864000.000000",PWNY
"80.43","76.15","77.97",4129636,"1620864000.000000",NAY
"117.68","111.5","115.95",2420200,"1620864000.000000",BCUP
"139.5238","136.6104","139.2237",5959579,"1620777600.000000",PWNY
"77.94","75.29","77.67",2863717,"1620777600.000000",NAY
"118.1799","115.1","116.21",2125673,"1620777600.000000",BCUP
"140.5304","138.3139","140.3368",7126404,"1620691200.000000",PWNY
"79.1","73.04","73.14",4305634,"1620691200.000000",NAY
"119.62","110.28","110.5",2995037,"1620691200.000000",BCUP
"143.618","141.1208","141.1208",6983377,"1620604800.000000",PWNY
"77.4547","74.3737","76.5",3524108,"1620604800.000000",NAY
"117.035","113.68",117,2132207,"1620604800.000000",BCUP
"141.4499","139.9303","141.237",7003467,"1620345600.000000",PWNY
"79.78","75.85","79.34",6992038,"1620345600.000000",NAY
"120.56","116.84","118.04",1645374,"1620345600.000000",BCUP
"143.7487","140.5207","140.5982",7503487,"1620259200.000000",PWNY
"75.68","69.73","75.68",6749315,"1620259200.000000",NAY
"117.5","113.85","116.83",2210806,"1620259200.000000",BCUP
"141.3144","139.7263","141.2563",3622786,"1620172800.000000",PWNY
"79.39","76.1125","78.91",1848134,"1620172800.000000",NAY
"121.3","116.46","120.56",2805167,"1620172800.000000",BCUP
"141.8855","139.698","139.7754",6350479,"1620086400.000000",PWNY
"79.91","76.12","79.035",3246015,"1620086400.000000",NAY
"121.57","117.59","121.57",2094321,"1620086400.000000",BCUP
"141.0724","138.943","139.1947",5733463,"1620000000.000000",PWNY
"86.33","79.92","86.33",4616085,"1620000000.000000",NAY
127,"122.97","126.719",1656004,"1620000000.000000",BCUP
"139.214","136.0393","139.0882",8872181,"1619740800.000000",PWNY
"88.595","85.72","86.38",2587841,"1619740800.000000",NAY
"128.06","125.4","126.81",1688176,"1619740800.000000",BCUP
"143.9665","138.3913","139.5044",4353880,"1619654400.000000",PWNY
"92.2","87.37","91.94",2450984,"1619654400.000000",NAY
"130.22","126.26","128.52",1806837,"1619654400.000000",BCUP
"138.7978","137.5396","138.3333",3768129,"1619568000.000000",PWNY
"93.74","91.44","93.14",1277579,"1619568000.000000",NAY
"129.1","125.7","127.2",2758122,"1619568000.000000",BCUP
"137.9848","136.2329","137.1427",3884037,"1619481600.000000",PWNY
"93.99","91.9601","92.73",2280985,"1619481600.000000",NAY
"130.01","126.9","129.67",4774474,"1619481600.000000",BCUP
"139.0205","136.9395","137.8493",4710763,"1619395200.000000",PWNY
"93.16","89.11","89.4",2193884,"1619395200.000000",NAY
"135.48","132.285","134.86",2798042,"1619395200.000000",BCUP
"139.0011","136.4265","136.7749",4556700,"1619136000.000000",PWNY
"89.76","85.18","86.33",2643138,"1619136000.000000",NAY
"136.82",133,"134.91",2028574,"1619136000.000000",BCUP
"140.0948","136.4749","139.0882",7101368,"1619049600.000000",PWNY
"87.94","84.62","85.65",2345255,"1619049600.000000",NAY
"136.35","133.05","133.36",1781607,"1619049600.000000",BCUP
"139.1173","133.2905","133.6292",11909010,"1618963200.000000",PWNY
"85.99","82.68","83.96",2508451,"1618963200.000000",NAY
134,"131.22","131.83",1834507,"1618963200.000000",BCUP
"135.2843","132.3129","132.671",15480580,"1618876800.000000",PWNY
"88.4","83.57","88.4",3078007,"1618876800.000000",NAY
"133.66","131.33","132.34",1328106,"1618876800.000000",BCUP
"129.5205","128.3251","129.3124",8198582,"1618790400.000000",PWNY
"91.7699","86.9","90.01",2441759,"1618790400.000000",NAY
"134.63","131.81","134.241",2667938,"1618790400.000000",BCUP
"129.7963","128.6832","128.7316",5291756,"1618531200.000000",PWNY
"94.63","89.28","94.549",3276736,"1618531200.000000",NAY
"141.195","134.15",141,6864977,"1618531200.000000",BCUP
"129.5737","127.9767","129.0026",3883955,"1618444800.000000",PWNY
"96.3503","93.93","94.04",2060506,"1618444800.000000",NAY
"149.46","146.18",147,1313540,"1618444800.000000",BCUP
"128.5187","126.3312","127.091",5868049,"1618358400.000000",PWNY
"96.14","93.0001","94.89",2143195,"1618358400.000000",NAY
"151.12","145.53",149,1822632,"1618358400.000000",BCUP
"129.3317","126.1957","128.7316",8033530,"1618272000.000000",PWNY
"95.52","90.54","91.1",6156401,"1618272000.000000",NAY
"148.42","145.06","145.93",1795731,"1618272000.000000",BCUP
"131.0256","129.5543","130.6868",3753959,"1618185600.000000",PWNY
"90.9",87,"87.73",2822485,"1618185600.000000",NAY
146,"142.2","142.77",1942097,"1618185600.000000",BCUP
"131.3837","130.3867","130.5416",3023916,"1617926400.000000",PWNY
"89.5","85.73","87.4",1781652,"1617926400.000000",NAY
"142.31","138.37","140.87",1242679,"1617926400.000000",BCUP
"131.2771","129.8544","130.2512",4087228,"1617840000.000000",PWNY
"90.09","87.29","87.55",2101298,"1617840000.000000",NAY
"141.9899","139.66","140.48",1207502,"1617840000.000000",BCUP
